0,0.96462405,0.002640871,0.9968646,1.622544,0.72232825,2.352596,0.19370842,0.20891762,0.10744572,0.116381526,3.9714317,5.83,8.78,0.014074427,0.52445716,-1.4853089,0.000188188,-0.6090773,54.358147,0.51558435,-0.8665241,-5.5817156,-0.8489549,4.7327604,35.92162,57.630142,-19.178003,0.6803361,0.004891653,2.0878947,0.8955097,0.4346374,0.2903157,0.56851506,-0.36600244,2.7901788,0.7298968,-0.6717286,-0.026573837,0.36462113,0.005292458,3.25708,-3.826436,1.1691666,0.9971374,-0.13570797,0.31560114,-4.435931,4.2577233,0.045178104,0.35537562,0.073200665,0.5728344,-1.8356426,-0.000419994,2.702226,0.005664918,1.4968418,1.551648,0.022330912,0.96730137,0.75743884,442.02017,-5.6679173,0.5510924,11.401411,-20,0.43152374,1.6133673,85.32157
1,2.1340032,0.009578358,1.9185814,2.2686784,0.093023255,2.4524322,0.35115325,0.32570124,0.15530121,0.17842484,3.723091,12.28,18.449999,0.002279982,0.52113104,-1.8630928,0.1936994,-0.78261614,80.75633,0.5107327,-1.2151479,-4.8361053,-0.22632527,4.6097803,47.000725,85.1283,-25.982906,-10.544214,0.00536449,6.612222,1.0277407,0.060799513,0.5464051,0.9242843,-0.81459755,0,2.3655457,0.87724453,2.33757,0.3132098,0.09612015,14.5077,-8.003153,1.0326562,0.99255204,-0.14900963,0.86836904,-4.998797,4.0091777,0.019359834,0.35161874,0.2770189,0.5435155,-1.8925918,-0.000274391,6.287344,0.005475877,1.5850346,1.9510379,0.01639234,0.96029675,0.40530062,3575.0107,-6.292282,0.41069147,15.021376,-20,0.3795221,4.1529717,95.2656
1,2.352479,0.006413144,0.8416862,2.273568,0.05372132,2.5283914,0.35536933,0.39123,0.16943586,0.16893077,3.8494723,17.41,16.369999,0.001865324,0.5078817,-1.6269306,0.06609714,-0.5290927,83.186386,0.5879579,-1.2332419,8.601027,12.982193,4.3811665,47.290077,113.28165,-26.787819,-3.4534717,0.00192814,5.917222,1.2069072,0.032829694,0.6678843,1.3615909,-0.6946236,12.229787,2.3313344,0.71154255,2.205722,0.34162638,0.093192555,13.909155,-5.6401296,4.4575,0.99542993,-0.39537215,0.46371946,-4.732217,4.452337,0.011913912,0.39406916,0.115410075,0.4054941,-1.8552462,-0.00015484,4.8956094,0.002687062,1.5752698,1.7387216,0.005210273,0.9698976,0.4060453,3654.4834,8.066456,0.45134687,27.436401,20,0.39924413,4.1064725,94.74527
0,1.8866929,0.006589073,1.17156,2.5408835,0.08105357,2.8972464,0.35194063,0.37131345,0.21786046,0.19105709,2.4520385,4.65,17.51,0.00432625,0.51259863,-1.3070139,0.05484096,-0.40071416,72.322495,0.55742145,-0.8046469,4.331724,9.952116,5.620392,50.62451,94.1902,-28.9125,-4.8348346,0.004661372,3.8429997,1.1069536,0.1280061,0.54274297,0.8606967,-0.49942413,6.1081147,0.8375986,0.33982524,1.1213963,0.31325474,0.056504115,10.398718,-5.398932,1.9549999,0.98854816,-0.30920103,0.4559104,-4.3817096,3.3780584,0.001331361,0.3059568,0.15810247,0.38922042,-2.037298,-0.001457747,3.6074905,0.003912721,1.5242025,1.6359876,0.011087354,0.9662079,0.28076383,3286.3135,3.666653,0.49170846,15.485874,-20,0.3607327,4.855994,92.94171
1,2.2929509,0.011196495,0.679582,2.6429658,0.08691911,3.313314,0.57608235,0.57335496,0.3272153,0.36438727,2.2799835,3.58,7.5,0.003811163,0.51899666,-2.0144424,0.08878903,-0.49821556,62.872482,0.5189298,-0.2902063,0.87251925,6.1966567,5.3241377,45.44911,70.81215,-24.345348,-12.294057,0.004827307,5.0566664,1.3695691,0.31755593,0.6508073,1.1117506,-0.48259282,7.1243963,1.951083,0.025852684,1.8778207,0.33969474,0.037255563,16.670868,-6.454211,1.925,0.9933612,-0.23240256,0.5063929,-5.2683334,3.942122,0.005161896,0.28166872,0.06189832,0.7495769,-2.0217216,-0.001310524,7.6173215,0.00782849,1.5674652,1.6606447,0.008339137,0.96316355,0.25527766,3439.5833,-0.90149623,0.40700004,14.7077265,-20,0.44643217,5.796717,93.96375
0,1.4258419,0.00456313,1.53289,1.8470572,0.012513721,2.0916512,0.27809358,0.31086004,0.1920209,0.15883541,2.7711036,5.47,9.32,0.001975851,0.52635044,-1.1954477,0.001086557,-0.6781156,55.75781,0.5428984,-0.039794777,-0.00292031,6.7854404,6.7883606,47.53846,73.59617,-25.325,-2.8842435,0.005384319,7.52,1.0649235,0.98660815,0.4000528,0.76210594,-0.42788184,4.632794,1.779283,-0.4248278,1.8285905,0.38449323,0.03065915,5.7410984,-4.5136323,0.7754237,0.9888035,-0.5181204,0.59802413,-4.917198,4.1013074,0.023677582,0.2832018,0.067521565,0.6932653,-2.0141518,-0.001959228,5.6943083,0.006142213,1.5026702,1.5495566,0.010159384,0.9526785,0.5402742,2147.315,1.5594791,0.50217056,13.218381,20,0.46307874,2.4810886,91.05318
0,0.97068816,0.002265127,1.9216399,1.7481401,0.053007256,1.8753868,0.16424489,0.16716707,0.07972932,0.07712543,7.656029,22.08,26.099998,0.000702083,0.51082504,-1.5200315,0.000394293,-0.55863976,45.619812,0.4946707,-1.2935462,-0.90956867,2.3902044,3.2997732,32.303417,57.29789,-21.525663,-4.3688707,0.005507454,6.141667,0.5453405,0.8290428,0.18773031,0.25485188,-0.09403467,3.820228,0.3180557,-0.2518468,0.2630676,0.268859,0.013811512,7.4571548,-3.196321,2.9268966,0.9949684,-0.22396325,0.9505032,-3.862232,3.4433448,0.003479912,0.3044888,0.15927032,0.6675071,-2.0152915,-0.000587604,2.703396,0.00359131,1.4655969,1.4469323,0.003218842,0.9750778,0.61955726,1090.6506,-1.0601012,0.55009794,7.22062,20,0.38650393,3.050604,72.372055
1,0.56531864,0.002852608,0.47599244,1.6734068,0.8384082,1.5493371,0.2172116,0.21865201,0.11662626,0.10073805,3.5008953,6.04,4.94,0.00874284,0.51960194,-1.4130275,0.000391051,-0.5285862,55.243347,0.5279841,-0.54526144,0.34676847,5.1968207,4.8500524,37.032005,51.591705,-20.102848,-1.2475817,0.004706048,1.2736,0.56103516,0.6514923,0.2539472,0.40682846,-0.20381102,4.959899,0.011113673,-0.26736316,-0.31431663,0.3355177,0.005077956,3.1229382,-2.9528341,0.9909091,0.9915586,-0.3306363,0.6324992,-3.9748383,3.4779205,0.04206642,0.32592845,0.13880606,0.6862188,-2.0133097,-0.005454017,2.0814757,0.008156375,1.4790744,1.4901357,0.013709295,0.97600335,0.75982463,396.26587,0.5109579,0.5917635,4.519454,20,0.42796224,1.4145874,72.4946
0,1.1550223,0.017973876,0.5491071,2.0575035,0.28827772,2.5649035,0.58341986,0.52778614,0.33423972,0.2948451,2.068489,3.1699998,3.28,0.000167701,0.52314657,-1.6174008,0.14321494,-0.027691789,56.020775,0.6065093,-0.66733277,4.6547966,9.347713,4.692917,45.806824,65.098434,-18.572903,-9.04631,0.002155549,4.990909,1.0422293,0.008552742,0.63733923,0.8974544,-0.47198698,4.8132496,0.279507,0.054058224,0.00834778,0.3025715,0.053961646,14.575516,-4.4347253,2.5421739,0.9969814,-0.24492383,0.8589636,-4.3581233,3.5711946,0.011277563,0.34777513,-0.882094,0.29496005,-1.6172556,-0.0017266,2.3697872,0.009795526,1.533577,1.6437478,0.007760514,0.988058,0.59202474,2540.9448,3.0341249,0.5078556,7.9234858,20,0.4510136,4.069526,78.65626
1,1.5792688,0.003431535,1.7148209,1.4548963,0.20473307,1.8309376,0.26552033,0.270661,0.1461147,0.14653826,10.918609,33.53,16.56,0.00642084,0.5056881,-1.43712,0.000454166,-0.4013844,51.348747,0.4636565,-0.8709024,0.65104216,5.083126,4.432084,38.85798,66.71888,-23.586775,-3.677567,0.004340881,10.8359995,0.5077528,0.038158137,0.27946103,0.6926572,-0.35874373,0,1.3631617,1.1668969,1.1217302,0.3556033,0.014379098,3.66434,-3.2479105,0.97357136,0.9957806,-0.0752811,0.5901669,-4.201012,3.5367086,0.013530523,0.33633292,-0.19053888,0.88059443,-2.0794477,7.89E-05,2.1414866,0.001375265,1.5051006,1.5606827,0.009309701,0.9825581,0.7591989,8126.679,0.78111464,0.5886612,13.630757,20,0.45728862,10.477634,75.82464
1,2.260461,0.01676249,0.48164022,2.6353111,0.001590949,2.125319,0.49544245,0.5345131,0.336519,0.4187106,3.2951982,9.44,6.48,0.001944494,0.4899222,-1.6661165,0.060788773,-0.40120995,68.09924,0.52221084,-0.45016435,0.28105408,5.5296764,5.2486224,52.6446,81.40177,-30.315891,-8.535216,0.005062585,0.58,1.2322013,0.006363797,0.6705073,1.6494343,-0.6155907,3.9399736,-0.5013393,0.6290828,-0.5149594,0.33049965,0.04456014,5.890765,-6.5157695,2.0207407,0.9823228,-0.30708852,0.39614636,-5.502287,3.8739026,0.002829655,0.28958014,0.6751787,0.241588,-1.6911564,-0.002326747,27.386711,0.005376824,1.6459786,1.798735,0.014744328,0.9721054,0.6077879,676.7784,-0.40368012,0.4688814,19.259754,-20,0.3268724,1.5824322,102.82024
1,0.7167038,0.003487489,1.1593983,2.405918,0.09971338,2.5557442,0.4129339,0.41018498,0.19848347,0.16540241,3.3731644,4.37,11.5199995,0.005279831,0.5079964,-1.6067961,0.007237224,-0.6131667,64.372444,0.5504205,-0.8295272,4.760834,9.796606,5.035772,53.687424,71.240364,-29.633255,-8.164646,0.005030696,4.162,1.1892594,0.11163071,0.6364567,0.8766085,-0.3634836,2.7295785,-0.40937507,0.40454087,-0.089038074,0.3395419,0.017382368,16.338058,-4.817908,1.6833333,0.9933625,-0.40889558,0.7621059,-5.125531,4.0657973,0.05853051,0.31819415,0.088738635,0.49145404,-1.8027813,-9.71E-05,4.0225906,0.004905691,1.5181887,1.5414135,0.008320724,0.9641986,0.39325795,4178.4097,2.5445762,0.41703427,10.639237,19.999805,0.42264292,5.8773518,90.87401
1,1.7637703,0.003858966,0.8586812,2.0858169,0.056338027,2.4470406,0.27221203,0.2903291,0.17046046,0.21084094,8.358429,20.8,16.779999,0.003033586,0.496749,-1.6987994,0.010790909,-0.5798093,58.501,0.5204828,-0.75435644,-5.443794,-1.0998999,4.343894,48.578873,66.8311,-22.119356,-8.598103,0.005042348,3.2742856,1.024965,0.17226435,0.45087948,1.1418767,-0.5034931,8.945,1.6184661,1.6434187,1.4869256,0.27190927,0.04261591,20.072155,-4.6762075,1.8319999,0.97963166,-0.4109656,0.58829904,-4.150846,3.7461088,0.010675273,0.45581734,0.28689542,0.8069672,-1.7978839,-0.003205821,4.793306,0.003640067,1.55862,1.776222,0.008184582,0.97095424,0.44525933,9840.396,-6.77275,0.43726474,9.020803,-20,0.41281852,8.221938,86.97962
0,1.8188703,0.023642652,0.14420088,1.9934741,0.18017256,2.197857,0.569504,0.4940982,0.34642363,0.30398083,2.9491298,6.5499997,7.8799996,0.001522585,0.5045685,-1.8039732,0.22460547,-0.3500297,56.918606,0.6078298,-0.25854626,-5.307135,1.79487,7.102005,62.155983,73.29927,-26.254658,-7.978895,0.003719701,1.4304878,0.7882579,0.2762646,0.47886118,1.0947418,-0.63820314,2.5970364,1.7851132,0.21940647,1.8299451,0.32246092,0.052367907,17.38181,-6.3287535,2.3511999,0.9852817,-0.3439134,0.7227203,-4.986224,3.6083233,0.011760314,0.39055645,0.2531031,0.51495034,-2.113605,-0.001123188,2.1520436,0.010493433,1.637831,1.8392922,0.011705587,0.9804268,0.38939902,4675.6675,-7.298069,0.51299495,7.1544766,-20,0.4456423,5.470542,79.47268
1,1.4823842,0.001515149,2.7909164,1.7429531,0.829374,2.3756325,0.19571376,0.18919241,0.09982705,0.096408606,4.1312304,16.14,53.48,0.000500125,0.49566522,-1.4488678,0.000318622,-0.026118824,67.172066,0.5408152,-1.6909065,9.562515,12.5838375,3.0213223,37.77049,84.966675,-13.764489,2.7782247,0.000531839,3.3627272,0.484833,0.8122864,0.32367474,0.57058847,-0.27763742,9.77228,1.0052191,-0.032436755,0.64664274,0.31262824,0.005656606,4.709119,-2.1241589,3.955357,0.99499875,-0.5224525,0.6740852,-3.6577704,4.1705165,0.001002088,0.46162266,0.087321356,0.16505066,-0.7770876,-0.000186983,2.1214476,0.003344183,1.4844878,1.5025389,0.005357024,0.96094185,0.9527445,222.60193,8.519669,0.4841434,15.825455,20,0.38696006,1.078592,63.618954
1,2.1076071,0.007030052,0.45286554,2.5093808,0.043318965,2.8982515,0.35725558,0.33349788,0.1653812,0.14386868,5.5709796,13.82,19.689999,0.000862069,0.52128464,-1.7496,0.0967688,-0.6353379,60.457565,0.5454301,-1.1702571,0.71118677,5.559205,4.848018,45.91329,68.19142,-19.651495,-4.869893,0.004674415,3.6983333,1.0413566,0.31627154,0.40627673,0.8505404,-0.44123444,6.7672954,1.994854,0.23852924,2.0419917,0.4209599,0.053523406,16.061094,-5.641939,1.5623728,0.9967672,-0.14504088,0.7826509,-4.4018703,3.8696213,0.011767817,0.30866075,-0.00702022,0.7948085,-2.0510497,-0.000826904,4.716242,0.002632011,1.5339355,1.5985194,0.003322881,0.96855545,0.35635215,2741.9895,-1.3514792,0.43834248,8.61559,-20,0.4113858,5.3533425,83.856125
1,1.0932604,0.004580775,1.1273783,2.0544264,0.1328384,2.6446753,0.23173797,0.21408594,0.11505556,0.12645102,2.56983,4.52,13.5,0.001325732,0.5246619,-1.7179673,0.009882707,-0.6709591,63.402107,0.5426873,-0.4924729,-3.074419,1.9822371,5.056656,43.097713,81.949005,-25.051744,-8.666576,0.005065913,1.6631111,0.8695729,0.7576561,0.2922325,0.54916465,-0.2954514,2.7500453,1.694805,-0.24501957,1.4177663,0.37275484,0.014459588,8.1742735,-3.6998756,1.6686666,0.9929736,-0.43603492,0.5956516,-4.577541,3.767701,0.016129032,0.34326154,0.18909623,0.5636808,-0.8212338,-0.001980655,4.0636845,0.004344896,1.4849283,1.5128428,0.005629867,0.93905085,0.43411392,564.551,-3.371906,0.46693397,10.113859,20,0.48835137,2.5368774,81.13726
1,2.9374974,0.002670194,1.4999844,2.0821311,0.001234677,2.8052213,0.31217074,0.31961942,0.16436744,0.12558985,14.583025,39.53,19.66,0.000352765,0.49867702,-1.272283,0.001236158,-0.57485497,84.73553,0.5242556,-1.2477595,0.44821987,6.042392,5.594172,47.346497,83.02438,-27.550085,0.1508038,0.005792338,8.21875,0.70398206,0.5277361,0.4049257,0.8401757,-0.4431356,9.334999,2.2945385,15.638242,2.1878133,0.34437546,0.017749267,8.509207,-3.498288,4.1655555,0.99585503,-0.1612547,0.23785166,-4.35472,3.4119422,0.029261496,0.3309391,0.23782982,0.47094983,-2.0398421,-0.00049793,3.2495937,0.0008744,1.5356559,1.7502929,0.009236477,0.89116555,0.5162462,9688.268,1.3926413,0.51355565,30.319487,-20,0.31127062,6.270862,80.13919
0,1.0879025,0.004009838,-0.9092442,2.2783558,0.054697033,2.140709,0.26446342,0.30681944,0.16150475,0.13164663,6.282578,9.03,7.94,0.007930053,0.5171853,-1.1755908,0.002166587,-0.6144069,61.328274,0.5185137,-1.1111132,-3.9080522,1.0794125,4.987465,50.780228,72.60651,-19.667044,-3.750431,0.004930111,2.731111,0.68927425,0.99450994,0.39737022,0.6962814,-0.51856697,5.23851,0.21435082,1.1233841,0.20394844,0.33415306,0.03194994,7.7163067,-4.7730727,2.5757895,0.9851566,-0.4316648,0.9066694,-3.8782468,3.4807782,0.014334214,0.29414278,0.2725493,0.9065057,-1.0739921,-0.001806177,2.7984064,0.006383169,1.5223945,1.6623274,0.013299697,0.9736042,0.5616629,3712.1868,-4.074049,0.55564415,9.470001,20,0.46587688,3.6998172,78.9963
1,2.5617018,0.012110597,0.98446333,1.7989855,0.08715932,3.0739703,0.50320554,0.39483905,0.20112813,0.24698162,4.1899676,12.36,14.5,0.004298518,0.51413155,-1.6880825,0.077525616,-0.7398182,71.60429,0.49537766,-0.81379205,-5.8996267,-0.22192216,5.677705,46.97828,83.26735,-24.670984,-8.8855,0.005466247,10.532,1.0118797,0.24867387,0.5807674,1.2850996,-0.62107676,8.579117,1.8863044,0.24360913,2.0742435,0.33486652,0.06011316,13.913483,-6.7964745,2.1646001,0.9993598,-0.15542085,0.79540884,-4.3366175,3.8647032,0.001469076,0.3287133,0.107471354,0.4879373,-1.8762186,-0.000822785,5.0947356,0.003849113,1.569723,1.7911273,0.017672148,0.9532722,0.2795587,3535.876,-6.7035565,0.44290987,12.784545,20,0.44127023,5.3627543,103.98271
1,1.6624703,0.004323843,0.64025646,2.211997,0.21105276,2.1586437,0.28106523,0.27451968,0.14785528,0.15502942,5.0209746,7.6,7.7799997,0.021838794,0.51492167,-1.3740251,0.003420419,-0.64052916,68.59366,0.50727123,-1.1370792,-2.9456177,2.6840692,5.629687,43.615097,75.361565,-32.80862,-4.370743,0.005727732,5.9779997,0.6742525,0.99024755,0.39726987,0.78642887,-0.45926893,3.880522,1.9235606,0.9238833,1.7792346,0.33482796,0.014564745,6.6426706,-5.0395207,1.9508196,0.99933314,-0.3354079,0.89680755,-4.5636754,3.2758887,0.004046762,0.33944896,-0.05709493,0.71310925,-2.0557506,0.000352713,3.5673823,0.005019071,1.5371381,1.6574525,0.022430383,0.96802574,0.5737607,1282.1356,-2.4555387,0.5250746,8.199719,-20,0.48194227,3.4973588,87.80556
1,1.5460693,0.003271319,-1.3979164,1.862719,0.07194245,1.6858784,0.26679766,0.36214793,0.20959282,0.16990066,7.694866,7.94,6.44,0.007993605,0.51908857,-1.7740883,0.001247841,-0.44336325,47.778233,0.5379911,-0.8082022,0.39678574,5.393813,4.9970274,37.905342,61.49716,-17.779377,-0.17641509,0.004593092,2.8976471,0.42511782,0.98041564,0.28307304,0.9004103,-0.5152608,11.08116,1.1563196,-1.0469879,0.5237804,0.334372,0.01120206,6.0408206,-5.326603,2.2231817,0.99640286,-0.13320911,0.44684252,-4.137666,3.2096984,0.002271007,0.35798353,-0.16288915,0.62209445,-0.91681683,-0.000703233,2.344953,0.002504768,1.5458494,1.6652406,0.016379433,0.9738713,0.59074795,465.77148,0.5284424,0.5481672,7.7381644,20,0.51077807,1.940314,80.61812
1,1.424853,0.004814089,0.7317468,1.5100543,0.22577472,1.389972,0.2653842,0.26262558,0.14107287,0.13643527,4.3878717,16.42,13.4,0.01754386,0.52197444,-1.8004634,0.002439383,-0.6461983,68.192955,0.5343673,-1.2123044,-1.6719022,2.628801,4.300703,50.08088,74.42337,-24.36983,-5.9798245,0.004531096,3.3683333,0.8041465,0.6046893,0.39605308,0.82232,-0.47789514,6.223748,1.6735669,0.05547019,1.7889237,0.37293044,0.016141197,5.5780325,-4.266395,1.4466667,0.99376947,-0.1394479,0.86669946,-4.789419,3.7521799,0.005387485,0.32825443,0.23499173,0.3771864,-1.9815693,-0.000650993,3.2469828,0.005806566,1.5098273,1.6076412,0.019365309,0.9661893,0.60797685,495.19308,-1.5323812,0.5355219,10.190897,-20,0.47193155,1.9111291,84.09618
