target,audspecRasta_lengthL1norm_sma_upleveltime25,pcm_fftMag_psySharpness_sma_leftctime,mfcc_sma[5]_upleveltime75,mfcc_sma[10]_percentile1.0,mfcc_sma[12]_skewness,pcm_fftMag_fband1000-4000_sma_de_quartile2,audSpec_Rfilt_sma[12]_peakMeanRel,audSpec_Rfilt_sma[22]_meanFallingSlope,pcm_fftMag_spectralSlope_sma_qregc3,mfcc_sma[5]_qregc2,audSpec_Rfilt_sma_de[5]_peakDistStddev,audSpec_Rfilt_sma_de[11]_peakMeanRel,audSpec_Rfilt_sma_de[20]_stddevFallingSlope,mfcc_sma_de[2]_meanFallingSlope,mfcc_sma_de[5]_minRangeRel
1,0.060952224,0.512797,0.02375594,-29.133549,-0.44053918,-3.24E-06,2.1068766,16.631828,0.9904766,0.000866208,1.6657437,-20,13.392742,70.13926,0.64286363
1,0.08635656,0.5072303,0.04247276,-19.197304,-0.21291275,-6.14E-07,2.0354247,16.295012,0.9815108,-0.005675076,1.6350424,-20,9.318386,70.07482,0.5640505
1,0.233277,0.489259,0.25790107,-27.95757,-0.045729317,-2.25E-06,2.5014236,12.070273,0.919988,0.003964778,0.41970813,20,5.788968,98.71095,0.62073904
1,0.094457544,0.5028295,0.4177275,-20.120203,-0.63420403,-1.17E-06,2.1512992,14.062424,0.9747541,0.000298257,0.63071144,-20,5.8365517,72.346825,0.6632556
1,0.002646326,0.5076253,0.05553827,-32.689068,-0.2040286,-2.17E-05,4.067761,11.992932,0.9572218,0.002622937,14.998214,-20,31.461681,87.80814,0.604448
1,0.02869166,0.5036971,0.060540404,-24.956944,-0.4768865,-2.36E-06,3.7475283,11.875661,1.0128762,-0.004697922,1.2856256,20,11.208947,75.121826,0.610676
1,0.001917362,0.50627816,0.018016292,-24.463242,-0.29964313,-1.62E-06,2.6956153,18.985403,0.9669081,-0.000421401,1.7408695,20,17.10741,75.5352,0.5341878
1,0.037381627,0.51054645,0.025402624,-47.89075,0.8121655,-5.57E-08,3.7334723,9.34788,0.9609332,0.004429899,1.4725299,-20,10.297901,79.30144,0.6918832
1,0.004646176,0.49303323,0.1325,-10.946737,0.30710366,-1.54E-07,1.9188901,10.868669,0.9952498,-0.001047642,0.8713556,-20,13.488136,53.41231,0.760402
1,0.005810115,0.5011221,0.054639038,-29.38237,-0.7894169,-2.39E-07,2.507596,9.22669,0.9666434,0.004942359,1.3285627,-20,7.9934034,81.49574,0.70951146
0,0.001674481,0.50870436,0.071619816,-31.754557,0.2851958,-4.84E-07,18.386898,39.5715,0.98772454,-0.002881378,3.2314706,20,307.7066,66.03974,0.690174
0,0.17318544,0.50534916,0.024888197,-26.718971,-0.4232753,-2.03E-06,2.380047,15.622137,0.93757373,-0.00318739,1.2405381,-20,9.57324,84.96541,0.6234358
0,0.16324148,0.5021008,0.034297712,-22.5048,-0.56325465,-1.39E-06,2.070334,17.289078,0.93696594,-0.003867289,0.37806895,20,13.997709,96.16778,0.4768374
0,0.095995896,0.49726307,0.1882695,-30.95414,-0.8331522,-7.78E-07,1.6104313,7.250289,0.94813466,0.001032505,0.6284526,-20,5.0777416,59.860912,0.63439584
0,0.005908419,0.519936,0.14406988,-20.760649,-0.392244,-3.49E-07,2.1329174,11.222528,0.99536616,0.001257852,0.4462489,-20,8.207272,70.835266,0.5744286
0,0.23035176,0.5024116,0.036769137,-32.608406,0.19351166,-5.29E-07,2.0879643,7.5749035,0.97881943,9.37E-05,0.6524548,-20,6.0131197,63.02351,0.5078714
0,0.13887134,0.51042104,0.038518205,-30.596369,-0.3028374,-4.37E-07,1.6196642,10.387375,0.95998067,0.00227328,1.0623504,20,4.915485,60.308514,0.66469526
0,0.005334519,0.5101089,0.034865644,-29.047663,-0.6576796,-2.69E-08,3.5929935,20.069365,0.9850017,0.003292186,1.0086722,20,28.283804,76.489876,0.6835198
0,0.20782904,0.5026465,0.10506425,-33.272945,-0.4552564,-2.11E-05,2.1080256,16.012312,0.8104017,0.009397804,0.80731213,-20,9.816753,91.016495,0.64155763
0,0.017808396,0.5050033,0.06379109,-26.074413,0.31887168,-3.80E-06,2.0079417,23.153873,0.9881107,-0.001531128,0.5630063,-20,13.278517,64.074936,0.69053817
0,0.032018397,0.5094606,0.004596076,-24.609795,-0.55096436,-1.14E-06,1.4114752,7.704151,0.9702549,0.004485412,0.7052676,20,2.6291707,64.857025,0.49348018
0,0.24963145,0.50761294,0.11831124,-23.834387,-0.28558496,-1.56E-06,2.0190332,8.445017,0.8884905,-0.003612069,0.3345851,-20,5.7635164,63.47047,0.6640648
0,0.00622084,0.5128019,0.21826096,-21.106325,-0.3492663,-4.83E-07,2.6648684,11.877125,0.98819506,-0.000248607,1.1227984,20,11.306288,65.13688,0.6605293
0,0.013094858,0.5169221,0.07564635,-12.721848,0.04443267,-1.32E-06,2.5013025,14.197967,0.9699347,-0.002642591,0.6850854,-20,15.40445,52.907578,0.6480141
0,0.25208148,0.5151408,0.003009382,-18.76278,-0.36314192,-2.46E-06,1.7048782,11.966852,0.96705145,-0.003070799,0.5182049,-20,10.345312,73.20507,0.48432618
0,0.22612514,0.5191956,0.016806724,-28.038006,-0.44650775,-1.35E-07,1.394281,3.92379,0.9086866,0.011683546,0.51812726,-19.999996,2.8336422,56.771545,0.6188714
0,0.07004525,0.51311743,0.18574788,-17.64875,-0.67853653,-3.22E-07,2.3188846,13.914495,0.9585764,0.005270187,0.84229076,20,8.877239,64.05917,0.57973963
0,0.12031849,0.5103184,0.01797819,-20.62062,-0.77707785,-1.21E-07,2.0791724,13.298748,0.9329229,0.002835423,1.7287486,-20,6.376118,66.76679,0.63929766
0,0.10592723,0.5082136,0.07609971,-17.775227,0.27377552,-7.38E-07,2.411922,16.643932,0.96132404,-0.001965554,0.34327623,-20,9.4210825,71.51484,0.63180035
0,0.2609747,0.503161,0.07156134,-21.975296,-0.3215355,-3.13E-06,1.8459642,13.031776,0.9445437,0.004693874,0.8740831,-20,9.018879,71.69582,0.65623134
0,0.108679056,0.5169168,0.26290363,-27.085571,-0.22316675,-2.06E-06,1.7143439,10.816,0.97609687,0.009604388,0.27881294,20,8.101399,66.6924,0.5834948
0,0.060674425,0.49750713,0.06551151,-17.158733,0.75526446,-2.08E-06,2.0327227,10.367132,0.9782766,-0.00159042,1.233298,-20,9.266088,60.149593,0.51951283
0,0.008192991,0.5178219,0.052767247,-16.389235,0.20255943,-5.35E-07,2.3073213,13.921997,0.96501154,0.000998313,0.2664021,-20,16.389692,69.3058,0.59388655
0,0.002862596,0.55310017,0.005085823,-13.224135,0.32196355,-4.00E-06,1.9009489,17.327414,0.7747897,-0.000533847,0.98602736,-20,9.998994,83.59358,0.5992595
0,0.15981531,0.50565815,0.086186364,-16.471329,-0.5555085,-4.69E-07,1.8198785,14.212133,0.96214503,0.003133922,1.3725853,-20,5.277942,62.89218,0.5834171
0,0.834689,0.51123863,0.06046845,-15.530754,-0.2203715,-9.48E-09,1.2983377,7.5355945,0.9174554,0.005759771,0.46220782,-20,13.169604,59.967945,0.60552925
0,0.08872252,0.5218153,0.12352754,-28.227686,-0.17610244,-1.12E-07,1.7006763,3.8921616,0.9153443,0.002804644,0.91093105,20,1.5637194,60.37037,0.6307243
0,0.07281115,0.51208264,0.017042607,-33.64425,0.026813105,-1.71E-05,2.4887357,11.696127,0.9831863,-0.005109133,0.46588305,-20,8.941139,80.06172,0.61538416
0,0.12012945,0.507312,0.055375855,-28.818449,-0.20220263,-1.12E-06,2.8646343,8.810298,0.9416046,0.003248466,1.0702636,-20,7.1139812,76.29346,0.6345896
0,0.37184873,0.5111011,0.03674265,-15.78701,-0.09656733,-2.68E-05,1.7665308,5.7990136,0.9429968,-0.002001772,0.2852619,20,4.422616,63.492928,0.6772766
0,0.060229134,0.5013089,0.024370298,-23.32515,-0.0017549,-1.36E-05,2.4437642,13.177157,0.93846434,-0.000111227,0.55376863,20,16.660599,82.79008,0.54046416
0,0.004419244,0.5067945,0.012253064,-28.20357,-0.7998444,-2.79E-07,3.6499276,19.934666,0.9951501,0.002154178,1.4002589,-20,142.00714,63.336193,0.62903684
0,0.20476307,0.5033129,0.07750797,-13.472691,-0.31834704,-1.69E-07,1.9773145,9.952954,0.9510409,0.003883957,1.048279,-20,7.1145477,72.17949,0.60880333
0,0.17729458,0.508464,0.022978902,-22.93118,-0.2796506,-1.74E-08,1.6874032,2.4513655,0.9950229,-0.00466762,0.71170694,20,4.454829,54.582634,0.60572994
0,0.062997825,0.5066345,0.06944779,-29.008389,0.003690892,-2.30E-06,2.6280499,16.326628,0.9043467,0.007654091,0.77835065,-20,28.990788,101.36758,0.6399976
0,0.1714432,0.5153453,0.059304703,-28.94879,-0.64291584,-6.02E-07,2.1005316,10.32341,0.9750061,0.003565124,0.63799816,20,10.620236,83.33759,0.6211458
0,0.05199406,0.50314176,0.035065677,-24.235605,-0.63064915,-7.57E-07,2.386609,20.114832,0.9537765,0.00075293,3.354434,-20,13.872606,71.58923,0.5513177
0,0.4179341,0.5129829,0.24620253,-13.066768,-0.2601213,-2.22E-08,1.1870933,2.3593092,0.92082995,0.004807551,0.5428265,-20,0.9862158,54.106255,0.5674123
0,0.022621185,0.50771713,0.019913886,-29.163588,-0.62623566,-5.78E-06,2.6550756,12.301112,0.8826485,0.009217182,0.48715365,-20,10.7314415,70.61009,0.49823886
0,0.07070944,0.50245786,0.508542,-21.798656,-0.7713268,-5.48E-07,1.9005946,2.5743275,0.96608955,0.002553588,2.7571237,-20,2.7447364,61.499104,0.5589482
0,0.08628927,0.48400638,0.14889307,-27.578276,-0.5879643,-1.28E-06,2.6569033,16.7976,0.9512868,0.004399656,0.88928664,20,8.571,85.76441,0.68704534
0,0.19937041,0.51059365,0.020759068,-13.174433,0.24765597,-1.39E-06,1.4707716,13.203908,0.9559467,-0.000757956,0.46379766,-20,6.393636,77.20225,0.6852455
0,0.15121529,0.51145434,0.009195004,-28.411137,-0.3660801,-2.41E-05,2.4203808,14.872678,0.971148,-0.001687988,0.6053351,-20,11.67068,94.922264,0.5470659
0,0.023977665,0.5077984,0.128344,-25.52877,-0.39750198,-1.47E-06,2.0772302,9.69572,0.9976753,-0.004651828,0.30206433,-20,13.4183655,60.262302,0.6414271
0,0.19379015,0.5048163,0.40620542,-16.42774,-0.43035227,-1.13E-06,1.854813,5.392178,0.9315855,0.002138427,0.47064528,19.999992,4.1939583,66.74822,0.61358064
0,0.08094389,0.49759978,0.35623202,-38.71044,-0.23638186,-1.47E-07,2.2925198,26.06768,0.9284386,-0.003076427,0.5311323,20,22.203743,79.092514,0.67287296
0,0.08886845,0.50137967,0.0799154,-30.471645,-0.16935918,-1.04E-06,2.9060504,8.719494,0.9786621,-0.00034289,0.94772214,-20,11.707457,71.30501,0.53922933
0,0.18402688,0.5138207,0.0580945,-31.979408,0.24882102,-6.07E-06,2.1924965,12.65179,0.96850646,0.001802921,0.263226,20,10.426297,72.71177,0.7474375
0,0.14625198,0.49679032,0.032258064,-34.2308,0.023933869,-2.90E-06,2.5809608,18.918255,0.9352555,0.001297471,0.6088509,-20,15.275279,80.66339,0.5996271
0,0.012268781,0.5073585,0.090154655,-24.992817,-0.6024957,-1.70E-06,3.252652,14.460724,0.98372716,0.005783217,0.88849294,-20,14.376084,62.97729,0.634159
0,0.11007871,0.50426227,0.11068619,-23.75518,-0.16796085,-1.11E-07,1.879302,9.43093,0.9743483,0.003503117,0.7391849,20,8.034763,57.757984,0.67351955
0,0.2874359,0.50051254,0.61449796,-3.2750826,-0.22725758,-1.05E-07,1.232495,2.1928685,0.81826687,-0.004195187,0.3022511,-20,2.404866,45.99647,0.7043036
0,0.016586643,0.5126527,0.016136067,-18.488447,0.077475645,-4.76E-07,1.8738718,15.09759,0.9950977,0.001347927,0.31580088,-20,10.651777,56.37377,0.47261706
0,0.061482042,0.5084654,0.076549865,-30.791414,-0.5706894,-6.16E-06,2.4056401,16.853592,0.9207548,0.002427757,1.0429809,-20,9.104935,72.00945,0.5880369
0,0.023608768,0.5048707,0.26727852,-19.54526,-0.15564667,-3.17E-07,1.8985039,8.862282,0.9956902,0.003897568,0.9015751,-20,7.0265965,51.72753,0.60849196
0,0.083410054,0.50524575,0.035878565,-29.862352,-0.6817282,-2.79E-07,2.648783,17.682512,0.95381814,0.001016468,0.7547373,-20,13.650934,78.82132,0.6126731
0,0.13002641,0.49691993,0.102902375,-27.540619,0.8101475,-1.61E-06,1.5352452,13.611324,0.9714686,0.006671411,0.6161691,-20,6.944472,62.029556,0.5779508
0,0.007142857,0.5071402,0.001647145,-26.59931,-0.006040575,-2.54E-07,2.738316,12.804008,0.99032915,-0.005138577,1.5997943,19.999996,12.080589,73.24347,0.5966638
0,0.01274671,0.5024661,0.2082991,-27.753231,-0.35594994,-6.84E-08,2.6323264,11.000156,0.9664356,0.003298749,1.6448829,-20,12.728377,68.6677,0.72107345
0,0.08774539,0.50654244,0.038949456,-23.109455,-0.2619226,-5.94E-06,2.4783287,12.3286,0.91971755,0.000273269,0.64306164,20,9.316544,88.339226,0.63518125
0,0.8762421,0.51609993,0.06676692,-28.413902,-0.33839455,-3.17E-05,1.5668474,7.4762993,1.0111498,0.00152489,0.26258245,-19.99918,6.467061,73.87151,0.57911533
0,0.12899373,0.5095034,0.07581335,-35.842087,0.013118129,-2.24E-06,2.4152844,21.031092,0.9787637,-0.00017225,0.64797294,-20,14.1220045,112.44678,0.5986342
0,0.31455526,0.51131463,0.067312874,-26.226538,-0.47618973,-1.58E-06,1.718054,7.710898,0.99665684,-0.007173644,0.49967194,-20,5.7611365,64.349655,0.6851929
0,0.13881457,0.48590535,0.015428924,-13.828063,0.44506514,-2.34E-06,2.56558,15.22428,0.90136415,-0.001539846,0.52963084,-20,8.066471,98.064804,0.53137016
0,0.14758335,0.5117541,0.04854118,-23.381247,0.013055898,-9.48E-06,1.9444599,16.005213,0.9837163,-0.009098428,0.34981325,20,9.197785,65.03806,0.49169186
0,0.042531542,0.50589913,0.052257016,-18.006474,-0.1589951,-9.17E-07,2.3274486,14.714403,0.9685405,0.002837961,1.0932009,20,11.842888,67.55345,0.59905857
0,0.06145991,0.50359166,0.54591835,-33.091698,-0.61939675,-2.24E-07,2.0250595,12.064485,0.9996819,-0.006826306,1.0597229,-20,9.395993,71.0763,0.5851598
0,0.002632012,0.5037001,0.01216505,-17.038784,-0.09027186,-1.26E-08,4.688252,15.70206,0.99090856,0.005083719,7.57125,-20,21.74044,55.282726,0.5836328
0,0.001430615,0.5085015,0.019539317,-28.25758,-0.7628737,-1.78E-06,8.36387,18.435024,1.0327916,0.002052794,0.049999997,-20,29.397558,82.8503,0.51271856
0,0.21927075,0.48919678,0.034295134,-25.01437,0.18174008,-1.05E-05,2.1025968,14.050099,0.8756466,0.002015556,0.65524644,20,8.702208,83.35693,0.62375367
0,0.4276423,0.51413715,0.02143553,-23.79531,0.50522524,-1.65E-06,1.8983666,18.220161,0.8979522,0.006344852,0.2989198,20,7.7826943,63.520832,0.56559235
0,0.00639284,0.49768335,0.09599105,-25.505838,0.029614981,-2.57E-08,1.9446505,4.3054276,1.0000393,0.001430136,0.67483634,20,7.425236,61.838833,0.6307576
0,0.05032737,0.49985343,0.2983296,-18.855835,-0.47622263,-1.64E-07,2.6591601,15.717431,0.9549554,0.002511099,1.0801351,20,10.459891,73.56681,0.5619496
0,0.75756305,0.50812095,0.1612542,-27.925169,-0.3796439,-2.22E-06,1.9749817,13.6957,0.9833678,-0.00250332,0.67254704,-20,7.308358,79.762375,0.58880514
0,0.022012873,0.50573534,0.04969697,-23.363018,-0.5720325,-4.40E-06,2.0321796,9.923516,0.99145854,-0.002123431,0.7678351,-20,11.491123,60.141655,0.5342548
0,0.23483285,0.5101073,0.12597938,-17.05085,-0.4413346,-3.71E-07,2.0725715,18.509253,0.984616,0.001433605,0.27385417,19.991188,9.055953,63.180706,0.62607276
0,0.15149848,0.49051937,0.20708597,-24.606674,-0.5167137,-5.76E-06,2.4328249,22.414646,0.9193768,0.009088961,0.5734593,20,24.530003,94.1444,0.6009977
0,0.02898019,0.5143014,0.018328445,-24.707207,0.17442718,-1.57E-06,2.161161,11.159987,0.9820503,-0.004142711,0.4067927,20,9.9539995,74.68238,0.64151055
0,0.116472036,0.51454324,0.3386238,-16.293278,-0.038852923,-1.64E-07,1.9988688,3.5616107,0.9861685,0.002010068,0.4588767,-20,1.6504996,53.728275,0.64935607
0,0.08213276,0.5054516,0.044946846,-23.51437,0.014182596,-3.07E-08,2.2298,4.8452,1.0020232,0.001612652,1.4869288,20,5.7896094,64.024666,0.568547
0,0.00173377,0.49778548,0.030606352,-29.586079,-0.56395745,-9.20E-06,7.137136,28.43163,1.0046278,0.003550654,7.6855555,20,53.20551,85.59635,0.5028676
0,0.38067695,0.5044968,0.040025685,-32.585243,-0.4536872,-4.01E-07,1.9797722,22.774473,0.9565836,0.001843938,0.4977387,-20,8.401609,89.63659,0.64539057
0,0.88178086,0.508127,0.03234624,-34.01866,-0.67880034,-1.34E-05,1.8839892,8.399425,0.9410226,0.004700219,0.42791682,-20,8.025436,71.4291,0.5895694
0,0.03598311,0.5195449,0.0177949,-44.401054,-0.6899412,-1.16E-06,2.2450945,18.277689,0.98055345,0.002725116,0.7091111,20,21.886377,68.60968,0.58826447
0,0.07922564,0.50642383,0.1854983,-26.299904,-0.7276075,-1.12E-05,2.2073154,14.286607,0.926514,0.001456256,0.6155447,-20,9.450274,84.0524,0.59836614
0,0.07870859,0.50179285,0.047860004,-36.963165,0.3391384,-5.33E-06,2.7024958,16.358698,0.90569013,0.011702944,0.7812297,20,14.959458,77.15912,0.58499426
0,0.13002428,0.5149636,0.026138507,-27.244154,-0.72957975,-3.16E-07,2.0596633,9.392843,0.98438716,-0.003599231,0.5812818,-20,6.8689203,66.74867,0.60009485
0,0.001625776,0.5045804,0.028064992,-17.192818,0.1309067,-5.07E-08,1.6763822,5.9674397,0.9858654,0.001833147,0.23411685,20,3.7682571,52.697372,0.5165416
0,0.16670097,0.4994857,0.19514702,-32.57312,0.41903803,-4.83E-07,2.3577209,17.581554,0.9601725,0.004718675,0.98358935,-20,5.9441,63.99018,0.65792567
0,0.007013852,0.509553,0.013316979,-19.677921,-0.3913454,-3.58E-07,3.4804242,9.604701,0.99021256,0.001311516,1.0976032,-20,16.451881,56.69695,0.5802568
0,0.002877698,0.5150992,0.108077034,-23.84219,-0.19783455,-1.15E-06,18.487442,23.454866,0.96194637,0.004916075,0.049999997,-20,520.15283,70.74042,0.6405388
0,0.052897163,0.50121784,0.24560793,-22.920153,-0.19452336,-7.78E-06,2.1812823,20.896723,0.9826509,-0.001195792,0.4553719,20,15.6451645,61.67016,0.59478915
0,0.023891691,0.50835764,0.12012729,-27.264355,-0.114135124,-2.79E-06,2.221846,11.916017,0.9581251,-0.00242088,1.7210995,-20,9.906489,71.97747,0.6841014
0,0.10415059,0.5067099,0.017424827,-31.29411,0.1864252,-2.33E-06,2.2635832,15.192389,0.95656806,-0.000950733,0.80886364,-20,10.445272,63.35397,0.5261997
0,0.2548661,0.50540495,0.05436409,-29.334972,-0.6148863,-8.97E-07,1.7368022,15.702037,0.90487933,0.003374639,0.94737554,20,7.5057683,70.47677,0.6203323
0,0.28952703,0.51451725,0.27024293,-30.917263,-0.00122122,-7.91E-07,1.4643997,10.322377,0.95786375,0.004477499,0.8168361,19.989134,8.403054,59.90901,0.6768974
0,0.10477403,0.49993637,0.09797684,-18.751068,-0.9302565,-1.14E-06,2.624467,12.543265,0.9849489,0.004990338,0.7803726,-20,10.000786,69.79481,0.6097651
0,0.26465437,0.49729055,0.1098608,-22.280066,-0.19877873,-4.38E-05,2.4603405,18.544382,0.9188081,0.000356432,0.34976032,20,11.206633,106.96658,0.67787546
0,0.014258318,0.5072947,0.036425773,-15.965158,0.74976206,-2.31E-06,1.9401953,10.698472,0.99362886,0.000779744,0.21110088,20,7.7778363,50.925793,0.652594
0,0.042783156,0.50506413,0.025421822,-17.136002,-0.052147463,-3.56E-07,2.3337278,11.296162,0.98325527,0.00210969,0.42700025,19.998545,7.3820696,71.956375,0.60989094
0,0.16524217,0.49902564,0.066836506,-31.39257,0.3918507,-1.64E-06,2.1369019,15.37107,0.9849165,0.002796921,0.5122351,-20,13.806518,66.25069,0.6553856
0,0.15149167,0.50464755,0.021486644,-22.273111,-0.92613137,-7.00E-07,2.1632051,14.013061,0.91534936,-0.001139278,0.7177976,19.998426,7.386494,75.18983,0.641731
0,0.005090809,0.5037139,0.19430692,-25.182096,-0.049524102,-1.98E-07,1.674499,5.661471,0.99157715,-0.002787037,0.60245484,20,3.9846509,55.50318,0.6812916
0,0.38825065,0.5224426,0.117110066,-32.17177,-0.46617115,-6.62E-06,1.6569091,3.8552582,0.8601359,0.007616042,0.29024622,-20,2.8981812,63.171116,0.5162294
0,0.054176517,0.5141788,0.061614174,-34.146538,-0.36816567,-1.64E-06,2.0168,14.767075,0.94690865,0.002262254,0.8854346,-20,12.8749485,82.852425,0.5495235
0,0.07377345,0.49711505,0.0443403,-36.179535,-0.19845025,-1.61E-05,2.43619,20.814573,0.93376106,0.002423681,0.45889178,-20,29.220583,91.727585,0.6033975
0,0.27086383,0.50687736,0.5855513,-3.3479261,-0.19670574,-7.61E-08,1.2382959,2.5525644,0.8041237,0.002499901,0.3056785,20,2.258786,45.879482,0.62305075
0,0.10892757,0.5053329,0.024245145,-21.097687,-0.513359,-2.53E-06,2.4801276,17.91367,0.97209716,-0.003356745,0.77626026,-20,11.767925,91.75667,0.6594422
0,0.36179948,0.5150476,0.22839741,-25.726398,-0.3927423,-1.10E-05,2.2800946,17.275675,0.87644726,0.007641727,0.44057262,20,11.131603,93.20496,0.6130823
0,0.003657422,0.5047213,0.065449014,-25.83646,-0.2842347,-3.11E-07,8.3002405,34.85612,0.94565713,-0.005523853,4.5318027,-20,79.53619,87.0588,0.6029172
0,0.3813448,0.50973135,0.04321356,-31.6733,-0.14691833,-5.39E-06,1.974908,16.24955,0.9738219,-0.004681725,0.39758566,-20,19.202818,78.02878,0.5782165
0,0.20920044,0.50164247,0.037903666,-26.913965,-0.8340728,-0.000100861,1.6010773,6.498674,0.96227664,8.49E-05,0.41270733,-20,2.4089494,66.9935,0.5890207
0,0.16968739,0.5130731,0.10930091,-32.14123,-0.5093454,-6.08E-06,2.1355865,17.048773,0.91831523,0.001914856,0.685089,20,8.9267645,72.94871,0.6678846
0,0.13671616,0.50310147,0.31572536,-20.497736,-0.6588038,-3.01E-06,2.223914,7.8333488,0.96488243,0.00192507,0.7059512,-20,3.4341955,78.41404,0.61444557
0,0.046532046,0.5028213,0.006894823,-22.897575,-0.3847793,-7.48E-09,1.2791309,2.1573915,0.99209243,0.001802029,0.5177211,-20,2.3689842,49.02112,0.59223974
0,0.278329,0.50029176,0.10327582,-28.621891,0.028136289,-3.78E-05,2.0558367,14.442667,0.9109228,0.000322847,0.26017907,-20,10.46252,103.67687,0.5910345
0,0.09033005,0.4837963,0.15991902,-25.844183,-0.62128395,-5.36E-06,2.5571706,11.741682,0.8846678,-0.019000938,0.37516928,20,12.512612,96.776985,0.6482128
0,0.19370404,0.5096463,0.03328742,-29.970072,-0.4638255,-4.94E-06,2.0875723,13.573487,0.97677535,-0.000583276,0.42829314,-20,7.1429067,67.96761,0.68449825
0,0.011935764,0.50032544,0.021366594,-17.523674,-1.2971034,-4.92E-07,3.6943417,15.076881,0.9620246,0.001296461,2.8593602,-20,20.95811,65.71573,0.60360223
0,0.04787018,0.5196675,0.24766923,-16.060266,-0.3416116,-1.15E-07,1.7901115,8.677558,0.9946651,0.001138523,0.3899017,-20,8.145781,61.377052,0.6080105
0,0.08243778,0.50805765,0.034341436,-17.531837,-0.60241586,-2.97E-07,1.7114999,9.123649,0.9986232,0.002376007,0.14817652,20,5.9006925,55.334755,0.56439394
0,0.021991085,0.5123255,0.05342832,-21.52318,-1.0618529,-3.74E-07,2.5997765,13.872429,0.9877554,0.000177036,1.7270788,-20,17.66196,62.442257,0.56829005
0,0.03455194,0.5153743,0.031403117,-27.185585,-0.72541136,-6.50E-07,2.344283,15.294027,0.9277428,0.003206901,0.8886733,-20,23.674608,80.17235,0.55383164
0,0.0573539,0.5131379,0.020837855,-24.823357,0.16543315,-4.77E-07,2.0484185,12.131156,0.9922499,0.000809646,0.96117187,-20,13.325423,65.64457,0.63899857
0,0.01422991,0.5057183,0.041411042,-21.374388,0.32718924,-2.48E-07,2.1289358,16.86095,0.96668047,0.003874026,0.9532294,20,20.93508,64.73643,0.7163141
0,0.10175838,0.49951172,0.021477384,-19.688923,-0.12698954,-1.25E-06,2.0465975,16.771593,0.9524412,0.006456958,1.9491138,-20,14.786478,63.49628,0.64424753
0,0.002076255,0.50849056,0.08619389,-20.541027,-0.37097448,-2.97E-07,2.6535666,11.09806,0.9905629,-0.005371993,1.5497746,20,36.927193,66.989235,0.62286055
0,0.051145278,0.5095641,0.098088376,-33.6173,-0.20821263,-8.33E-06,1.9583149,16.237518,0.9423805,-0.002335904,1.002241,-20,9.248352,85.12431,0.59000826
0,0.14566593,0.5081183,0.03485392,-28.27107,-0.10313989,-6.87E-07,2.0806942,14.414181,0.96815777,-0.002270559,0.50221515,20,8.756357,67.743996,0.7113043
0,0.035588663,0.5125129,0.083936326,-29.988022,-0.71575046,-7.04E-07,1.8881251,15.646104,0.9524056,0.006930293,0.9770503,-20,23.775347,81.75717,0.59649783
0,0.004064008,0.5069815,0.13143872,-23.576326,-0.47843346,-1.89E-06,2.9779136,9.128651,0.9794785,0.000353793,0.5020777,-20,14.363542,67.97691,0.58865947
0,0.21953718,0.5022625,0.024498506,-23.165392,0.21477076,-2.26E-07,2.0504708,7.761944,0.9939062,0.000863356,0.4590025,-20,5.338924,67.78107,0.64313316
0,0.090403706,0.5027127,0.17012833,-36.259182,-0.6968019,-2.88E-06,2.712431,14.0582075,0.8549753,0.005092634,1.2097588,-20,8.2804365,74.64795,0.6066062
0,0.04722156,0.49177593,0.00571837,-37.385193,-0.45359167,-2.89E-06,2.6010082,16.7996,1.0409352,-0.00716531,1.3457235,20,15.573208,101.465675,0.61224264
0,0.009116887,0.49707523,0.12158303,-24.186867,-0.026805095,-3.25E-06,2.5156727,12.9355345,0.9658047,-0.001484914,0.69278795,-20,12.544501,87.58731,0.59523475
0,0.055372447,0.5049418,0.022832053,-32.48985,0.017457426,-8.15E-07,2.1464756,13.507639,0.98213494,-0.000315618,0.7307257,20,15.177526,73.13003,0.6639871
0,0.35023043,0.51448953,0.045461297,-24.924385,-0.32430506,-0.000208214,1.8585602,13.443595,0.9357862,0.00194829,0.24697402,20,8.196752,70.914665,0.6092727
0,0.006296296,0.5029619,0.027942264,-20.047878,-0.6360505,-4.59E-08,2.921053,22.828344,0.95901775,0.002302056,0.91405225,-20,30.278679,62.94035,0.73257834
0,0.001598977,0.5054348,0.060083095,-24.329796,-0.12475883,-3.35E-06,6.03687,13.121468,0.9607672,-0.009168056,1.9332627,-20,33.81543,68.43272,0.63467526
0,0.09056806,0.5064286,0.034094967,-28.455992,0.051354773,-3.24E-06,2.3492935,15.500072,1.0236198,-0.000729805,0.45157418,20,11.12433,85.68204,0.5363216
0,0.041271497,0.5045327,0.042921137,-21.464546,-0.41808727,-2.25E-05,2.030134,10.083736,0.94078416,0.000287803,0.35894156,-20,8.521577,68.398026,0.5293821
0,0.035124358,0.5052192,0.062227283,-22.014637,-0.8053016,-2.40E-07,2.305479,11.583862,0.9675951,0.002171643,0.57539606,20,20.830826,67.52971,0.6004673
0,0.005780347,0.5087967,0.10001284,-23.476974,-0.022438852,-4.99E-06,2.0829802,11.6589985,0.98321885,0.000790398,0.59603816,-20,10.449972,64.19661,0.5663442
